Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
cmd.exe,2332,Process Start,,SUCCESS,"Parent PID: 4064, Command line: cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows",4/14/2022 7:47:05 PM,Process,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt",11052,4064,"cmd.exe 2332 Process Start None SUCCESS Parent PID: 4064, Command line: cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows 4/14/2022 7:47:05 PM Process C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt 11052 4064",1,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx,SUCCESS,"Type: REG_SZ, Length: 26, Data: kernel32.dll",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryValue HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx SUCCESS Type: REG_SZ, Length: 26, Data: kernel32.dll 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",322,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Control\Session Manager,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\SYSTEM\CurrentControlSet\Control\Session Manager REPARSE Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",323,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",324,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies,NAME NOT FOUND,Length: 24,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryValue HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies NAME NOT FOUND Length: 24 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",325,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegCloseKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegCloseKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",326,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Control\Session Manager,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\SYSTEM\CurrentControlSet\Control\Session Manager REPARSE Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",327,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",328,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies,NAME NOT FOUND,Length: 24,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryValue HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies NAME NOT FOUND Length: 24 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",329,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegCloseKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegCloseKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",330,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM SUCCESS Desired Access: Maximum Allowed, Granted Access: All Access 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",331,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",332,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\SOFTWARE\Microsoft\OLE,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\SOFTWARE\Microsoft\OLE SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",333,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap,NAME NOT FOUND,Length: 20,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryValue HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap NAME NOT FOUND Length: 20 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",334,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegCloseKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegCloseKey HKLM\SOFTWARE\Microsoft\Ole SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",335,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",336,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\SOFTWARE\Microsoft\OLE,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\SOFTWARE\Microsoft\OLE SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",337,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate,NAME NOT FOUND,Length: 20,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryValue HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate NAME NOT FOUND Length: 20 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",338,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegCloseKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegCloseKey HKLM\SOFTWARE\Microsoft\Ole SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",339,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",340,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\SOFTWARE\Microsoft\OLE,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\SOFTWARE\Microsoft\OLE SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",341,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting,NAME NOT FOUND,Length: 16,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryValue HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting NAME NOT FOUND Length: 16 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",342,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegCloseKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegCloseKey HKLM\SOFTWARE\Microsoft\Ole SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",343,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",344,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",345,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x100",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x100 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",346,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",347,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\Packages,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\Packages NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",348,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x100",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x100 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",349,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",350,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x100",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x100 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",351,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\Software\Microsoft\Ole,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\Software\Microsoft\Ole SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",352,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",353,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKLM\Software\Microsoft\OLE\Tracing,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKLM\Software\Microsoft\OLE\Tracing NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",354,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKCU,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKCU SUCCESS Desired Access: Maximum Allowed, Granted Access: All Access 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",355,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegOpenKey,HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegOpenKey HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",356,70795de7cbb842edb029b3378c27c008_raw_events
cmd.exe,7376,RegCloseKey,HKCU,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"C:\Windows\system32\cmd.exe  /S /D /c"" dir """,10024,2332,"cmd.exe 7376 RegCloseKey HKCU SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\cmd.exe BLUETEAM\ezk C:\Windows\system32\cmd.exe  /S /D /c"" dir "" 10024 2332",357,70795de7cbb842edb029b3378c27c008_raw_events
