Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
cmd.exe,9308,Process Start,,SUCCESS,"Parent PID: 5740, Command line: cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows",4/14/2022 9:16:34 PM,Process,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1",868,5740,"cmd.exe 9308 Process Start None SUCCESS Parent PID: 5740, Command line: cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows 4/14/2022 9:16:34 PM Process C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C C:\Windows\System32\Curl.exe -s -A ""HttpBrowser/1.0"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""Opera/8.81 (Windows NT 6.0; U; en)"" -m3 www.google.com >nul 2>&1 && C:\Windows\System32\Curl.exe -s -A ""*<|>*"" -m3 www.google.com >nul 2>&1 868 5740",1,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Windows\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1345,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\System32\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Windows\System32\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1346,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Windows\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1347,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\System32\wbem\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Windows\System32\wbem\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1348,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\System32\WindowsPowerShell\v1.0\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Windows\System32\WindowsPowerShell\v1.0\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1349,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\System32\OpenSSH\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Windows\System32\OpenSSH\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1350,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Users\ezk\AppData\Local\Microsoft\WindowsApps\curl-ca-bundle.crt,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5916,9308,"curl.exe 7608 CreateFile C:\Users\ezk\AppData\Local\Microsoft\WindowsApps\curl-ca-bundle.crt NAME NOT FOUND Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5916 9308",1351,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\System32\kernel.appcore.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 CreateFile C:\Windows\System32\kernel.appcore.dll SUCCESS Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1352,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,QueryBasicInformationFile,C:\Windows\System32\kernel.appcore.dll,SUCCESS,"CreationTime: 9/22/2021 5:21:47 PM, LastAccessTime: 4/14/2022 9:16:35 PM, LastWriteTime: 9/22/2021 5:21:47 PM, ChangeTime: 10/15/2021 2:25:23 PM, FileAttributes: A",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 QueryBasicInformationFile C:\Windows\System32\kernel.appcore.dll SUCCESS CreationTime: 9/22/2021 5:21:47 PM, LastAccessTime: 4/14/2022 9:16:35 PM, LastWriteTime: 9/22/2021 5:21:47 PM, ChangeTime: 10/15/2021 2:25:23 PM, FileAttributes: A 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1353,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CloseFile,C:\Windows\System32\kernel.appcore.dll,SUCCESS,,4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 CloseFile C:\Windows\System32\kernel.appcore.dll SUCCESS None 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1354,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CreateFile,C:\Windows\System32\kernel.appcore.dll,SUCCESS,"Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 CreateFile C:\Windows\System32\kernel.appcore.dll SUCCESS Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1355,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,CloseFile,C:\Windows\System32\kernel.appcore.dll,SUCCESS,,4/14/2022 9:16:35 PM,File System,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 CloseFile C:\Windows\System32\kernel.appcore.dll SUCCESS None 4/14/2022 9:16:35 PM File System C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1356,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Control\Session Manager,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegOpenKey HKLM\SYSTEM\CurrentControlSet\Control\Session Manager REPARSE Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1357,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegOpenKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1358,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies,NAME NOT FOUND,Length: 24,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegQueryValue HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies NAME NOT FOUND Length: 24 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1359,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegCloseKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegCloseKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS None 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1360,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1361,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Parameters,REPARSE,Desired Access: Read,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegOpenKey HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Parameters REPARSE Desired Access: Read 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1362,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegOpenKey,HKLM\System\CurrentControlSet\Services\Winsock\Parameters,SUCCESS,Desired Access: Read,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegOpenKey HKLM\System\CurrentControlSet\Services\Winsock\Parameters SUCCESS Desired Access: Read 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1363,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegQueryValue,HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports,BUFFER OVERFLOW,Length: 12,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegQueryValue HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports BUFFER OVERFLOW Length: 12 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1364,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegQueryValue,HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports,SUCCESS,"Type: REG_MULTI_SZ, Length: 82, Data: Tcpip, Tcpip6, afunix, Psched, vmbus, RFCOMM",4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegQueryValue HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports SUCCESS Type: REG_MULTI_SZ, Length: 82, Data: Tcpip, Tcpip6, afunix, Psched, vmbus, RFCOMM 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1365,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegCloseKey,HKLM\System\CurrentControlSet\Services\Winsock\Parameters,SUCCESS,,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegCloseKey HKLM\System\CurrentControlSet\Services\Winsock\Parameters SUCCESS None 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1366,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegQueryKey HKLM SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1367,24c3b7b004401d839a5c337201da3484_raw_events
curl.exe,7608,RegOpenKey,HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock,REPARSE,Desired Access: Read,4/14/2022 9:16:35 PM,Registry,C:\Windows\System32\curl.exe,BLUETEAM\ezk,"C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com  ",5848,9308,"curl.exe 7608 RegOpenKey HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock REPARSE Desired Access: Read 4/14/2022 9:16:35 PM Registry C:\Windows\System32\curl.exe BLUETEAM\ezk C:\Windows\System32\Curl.exe  -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 www.google.com   5848 9308",1368,24c3b7b004401d839a5c337201da3484_raw_events
